0.0	0.6547619047619048
1.0	0.6547619047619048
2.0	0.6422018348623852
3.0	0.6422018348623852
4.0	0.6360856269113149
5.0	0.6360856269113149
6.0	0.6585365853658536
7.0	0.6585365853658536
8.0	0.6585365853658536
9.0	0.6565349544072949
10.0	0.6465256797583082
11.0	0.6465256797583082
12.0	0.6465256797583082
13.0	0.6196319018404908
14.0	0.6196319018404908
15.0	0.6158536585365854
16.0	0.6158536585365854
17.0	0.6253869969040248
18.0	0.6253869969040248
19.0	0.6253869969040248
20.0	0.6253869969040248
21.0	0.6253869969040248
22.0	0.6211180124223602
23.0	0.6211180124223602
24.0	0.6211180124223602
25.0	0.6130030959752323
26.0	0.6130030959752323
27.0	0.6126126126126127
28.0	0.6126126126126127
29.0	0.6126126126126127
30.0	0.5988023952095808
31.0	0.6029850746268657
32.0	0.6029850746268657
33.0	0.6029850746268657
34.0	0.6029850746268657
35.0	0.6029850746268657
36.0	0.6029850746268657
37.0	0.6666666666666666
38.0	0.6204819277108433
39.0	0.6149253731343284
40.0	0.6149253731343284
41.0	0.6347305389221558
42.0	0.6347305389221558
43.0	0.60790273556231
44.0	0.60790273556231
45.0	0.6208955223880598
46.0	0.6208955223880598
47.0	0.6149253731343284
48.0	0.6149253731343284
49.0	0.6447761194029851
50.0	0.6250000000000001
51.0	0.6250000000000001
52.0	0.5970149253731344
53.0	0.5970149253731344
54.0	0.6369047619047619
55.0	0.6071428571428571
56.0	0.6071428571428571
57.0	0.6445783132530121
58.0	0.6445783132530121
59.0	0.6447761194029851
60.0	0.6447761194029851
61.0	0.5970149253731344
62.0	0.6428571428571429
63.0	0.6029850746268657
64.0	0.6029850746268657
65.0	0.6149253731343284
66.0	0.6488095238095238
67.0	0.6488095238095238
68.0	0.6029850746268657
69.0	0.6366366366366366
70.0	0.6272189349112426
71.0	0.6029850746268657
72.0	0.6350148367952522
73.0	0.672566371681416
74.0	0.672566371681416
75.0	0.672566371681416
76.0	0.672566371681416
77.0	0.5994065281899109
78.0	0.5958702064896756
79.0	0.6404833836858006
80.0	0.6607669616519174
81.0	0.5611940298507463
82.0	0.6290801186943621
83.0	0.5934718100890207
84.0	0.6053412462908012
85.0	0.6053412462908012
86.0	0.5486725663716814
87.0	0.5486725663716814
88.0	0.6250000000000001
89.0	0.6250000000000001
90.0	0.5875370919881306
91.0	0.5875370919881306
92.0	0.5523255813953488
93.0	0.5870967741935484
94.0	0.5870967741935484
95.0	0.5870967741935484
96.0	0.6055045871559632
97.0	0.5670731707317074
98.0	0.5670731707317074
99.0	0.6047904191616766
100.0	0.6047904191616766
101.0	0.6029850746268657
102.0	0.6029850746268657
103.0	0.6149253731343284
104.0	0.6149253731343284
105.0	0.6149253731343284
106.0	0.6190476190476191
107.0	0.6190476190476191
108.0	0.6548672566371682
109.0	0.6548672566371682
110.0	0.6548672566371682
111.0	0.6548672566371682
112.0	0.6548672566371682
113.0	0.6371681415929203
114.0	0.6172839506172839
115.0	0.6172839506172839
116.0	0.6172839506172839
117.0	0.6506024096385542
118.0	0.6506024096385542
119.0	0.5988023952095808
120.0	0.6250000000000001
121.0	0.6447761194029851
122.0	0.627565982404692
123.0	0.627565982404692
124.0	0.5748502994011976
125.0	0.5648414985590778
126.0	0.5472972972972973
127.0	0.5472972972972973
128.0	0.5472972972972973
129.0	0.5472972972972973
130.0	0.5472972972972973
131.0	0.5897435897435898
132.0	0.5975609756097561
133.0	0.608955223880597
134.0	0.608955223880597
135.0	0.608955223880597
136.0	0.6272189349112426
137.0	0.6272189349112426
138.0	0.6135693215339233
139.0	0.538205980066445
140.0	0.538205980066445
141.0	0.608974358974359
142.0	0.617737003058104
143.0	0.617737003058104
144.0	0.617737003058104
145.0	0.617737003058104
146.0	0.6186186186186186
147.0	0.6186186186186186
148.0	0.6186186186186186
149.0	0.6287425149700598
150.0	0.5868263473053893
151.0	0.5868263473053893
152.0	0.5868263473053893
153.0	0.5868263473053893
154.0	0.5868263473053893
155.0	0.5868263473053893
156.0	0.5868263473053893
157.0	0.5868263473053893
158.0	0.5868263473053893
159.0	0.5868263473053893
160.0	0.5868263473053893
161.0	0.5502958579881657
162.0	0.5502958579881657
163.0	0.6371681415929203
164.0	0.6371681415929203
165.0	0.5604719764011798
166.0	0.5604719764011798
167.0	0.5604719764011798
168.0	0.6548672566371682
169.0	0.6086956521739131
170.0	0.6068111455108359
171.0	0.6068111455108359
172.0	0.5671641791044777
173.0	0.5671641791044777
174.0	0.5671641791044777
175.0	0.5671641791044777
176.0	0.5671641791044777
177.0	0.5360230547550432
178.0	0.6024844720496895
179.0	0.6024844720496895
180.0	0.5925925925925927
181.0	0.5925925925925927
182.0	0.6283987915407856
183.0	0.6283987915407856
184.0	0.6167664670658684
185.0	0.6047904191616766
186.0	0.6568047337278106
187.0	0.6568047337278106
188.0	0.6568047337278106
189.0	0.6568047337278106
190.0	0.5588235294117647
191.0	0.6588921282798835
192.0	0.6588921282798835
193.0	0.6416184971098265
194.0	0.6416184971098265
195.0	0.6416184971098265
196.0	0.5755813953488373
197.0	0.5755813953488373
198.0	0.5755813953488373
199.0	0.5755813953488373
200.0	0.5755813953488373
201.0	0.5755813953488373
202.0	0.5755813953488373
203.0	0.5755813953488373
204.0	0.6242774566473989
205.0	0.5632183908045977
206.0	0.5632183908045977
207.0	0.5632183908045977
208.0	0.5632183908045977
209.0	0.5632183908045977
210.0	0.6494252873563218
211.0	0.6514285714285715
212.0	0.6514285714285715
213.0	0.6514285714285715
214.0	0.6514285714285715
215.0	0.6514285714285715
216.0	0.6514285714285715
217.0	0.5977011494252874
218.0	0.5936599423631124
219.0	0.5936599423631124
220.0	0.5936599423631124
221.0	0.6285714285714284
